Period,Position,Seniority,Global_exp,Local_exp,Salary
2020_H2,"Analyst (Business, Data, System)",Middle,2 роки,1 рік,1500
2020_H2,"Analyst (Business, Data, System)",Junior,1 рік,3 місяці,1400
2020_H2,"Analyst (Business, Data, System)",Middle,4 роки,Менше як 3 місяці,1400
2020_H2,"Analyst (Business, Data, System)",Middle,2 роки,3 місяці,1400
2020_H2,"Analyst (Business, Data, System)",Middle,2 роки,Пів року,1400
2020_H2,"Analyst (Business, Data, System)",Middle,2 роки,2 роки,1400
2020_H2,"Analyst (Business, Data, System)",Middle,2 роки,1 рік,1400
2020_H2,"Analyst (Business, Data, System)",Middle,2 роки,Менше як 3 місяці,1375
2020_H2,"Analyst (Business, Data, System)",Middle,2 роки,2 роки,1356
2020_H2,"Analyst (Business, Data, System)",Middle,2 роки,Пів року,1400
2020_H2,"Analyst (Business, Data, System)",Junior,1 рік,1 рік,1350
2020_H2,"Analyst (Business, Data, System)",Junior,1 рік,1 рік,1350
2020_H2,"Analyst (Business, Data, System)",Junior,1 рік,1 рік,1350
2020_H2,"Analyst (Business, Data, System)",Junior,1 рік,Менше як 3 місяці,1310
2020_H2,"Analyst (Business, Data, System)",Junior,Менше як 3 місяці,Менше як 3 місяці,1300
2020_H2,"Analyst (Business, Data, System)",Middle,2 роки,2 роки,1300
2020_H2,"Analyst (Business, Data, System)",Junior,1 рік,Менше як 3 місяці,1500
2020_H2,"Analyst (Business, Data, System)",Junior,1 рік,1 рік,1300
2020_H2,"Analyst (Business, Data, System)",Middle,3 роки,2 роки,1300
2020_H2,"Analyst (Business, Data, System)",Middle,2 роки,2 роки,1350
2020_H2,"Analyst (Business, Data, System)",Middle,2 роки,2 роки,1415
2020_H2,"Analyst (Business, Data, System)",Lead,10 і більше років,3 роки,1350
2020_H2,"Analyst (Business, Data, System)",Senior,6 років,3 роки,1430
2020_H2,"Analyst (Business, Data, System)",Middle,3 роки,3 місяці,1500
2020_H2,"Analyst (Business, Data, System)",Middle,3 роки,3 роки,1500
2020_H2,"Analyst (Business, Data, System)",Junior,1 рік,Пів року,1425
2020_H2,"Analyst (Business, Data, System)",Middle,5 років,3 роки,1500
2020_H2,"Analyst (Business, Data, System)",Senior,6 років,2 роки,1500
2020_H2,"Analyst (Business, Data, System)",Middle,2 роки,3 місяці,1500
2020_H2,"Analyst (Business, Data, System)",Middle,4 роки,Менше як 3 місяці,1500
2020_H2,"Analyst (Business, Data, System)",Middle,2 роки,2 роки,1500
2020_H2,"Analyst (Business, Data, System)",Middle,3 роки,Пів року,1500
2020_H2,"Analyst (Business, Data, System)",Junior,3 місяці,3 роки,1500
2020_H2,"Analyst (Business, Data, System)",Middle,3 роки,2 роки,1500
2020_H2,"Analyst (Business, Data, System)",Senior,6 років,5 років,1500
2020_H2,"Analyst (Business, Data, System)",Middle,2 роки,2 роки,1490
2020_H2,"Analyst (Business, Data, System)",Middle,5 років,2 роки,1500
2020_H2,"Analyst (Business, Data, System)",Middle,2 роки,2 роки,1500
2020_H2,"Analyst (Business, Data, System)",Middle,5 років,5 років,1500
2020_H2,"Analyst (Business, Data, System)",Middle,2 роки,Пів року,1500
2021_H1,"Analyst (Business, Data, System)",Middle,4 роки,3 місяці,2500
2021_H1,"Analyst (Business, Data, System)",Middle,4 роки,Менше як 3 місяці,2280
2021_H1,"Analyst (Business, Data, System)",Middle,5 років,1 рік,2600
2021_H1,"Analyst (Business, Data, System)",Middle,2 роки,Менше як 3 місяці,2370
2021_H1,"Analyst (Business, Data, System)",Lead,10 і більше років,6 років,3200
2021_H1,"Analyst (Business, Data, System)",Lead,8 років,4 роки,2500
2021_H1,"Analyst (Business, Data, System)",Junior,1 рік,Пів року,800
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,2 роки,1000
2021_H1,"Analyst (Business, Data, System)",Middle,4 роки,2 роки,2900
2021_H1,"Analyst (Business, Data, System)",Middle,4 роки,"1,5 року",2600
2021_H1,"Analyst (Business, Data, System)",Senior,7 років,3 місяці,2200
2021_H1,"Analyst (Business, Data, System)",Middle,2 роки,2 роки,2000
2021_H1,"Analyst (Business, Data, System)",Lead,10 і більше років,2 роки,2100
2021_H1,"Analyst (Business, Data, System)",Senior,6 років,3 роки,2200
2021_H1,"Analyst (Business, Data, System)",Middle,4 роки,1 рік,2500
2021_H1,"Analyst (Business, Data, System)",Middle,5 років,3 роки,3500
2021_H1,"Analyst (Business, Data, System)",Middle,2 роки,Менше як 3 місяці,2000
2021_H1,"Analyst (Business, Data, System)",Middle,2 роки,2 роки,1800
2021_H1,"Analyst (Business, Data, System)",Lead,10 і більше років,10 і більше років,5000
2021_H1,"Analyst (Business, Data, System)",Middle,4 роки,3 роки,500
2021_H1,"Analyst (Business, Data, System)",Middle,4 роки,3 місяці,2200
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,3 місяці,1200
2021_H1,"Analyst (Business, Data, System)",Junior,"1,5 року",Пів року,1330
2021_H1,"Analyst (Business, Data, System)",Junior,1 рік,1 рік,550
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,2 роки,3000
2021_H1,"Analyst (Business, Data, System)",Lead,10 і більше років,Пів року,3800
2021_H1,"Analyst (Business, Data, System)",Junior,"1,5 року",3 місяці,1000
2021_H1,"Analyst (Business, Data, System)",Junior,"1,5 року","1,5 року",1300
2021_H1,"Analyst (Business, Data, System)",Junior,"1,5 року","1,5 року",1100
2021_H1,"Analyst (Business, Data, System)",Middle,5 років,Пів року,4000
2021_H1,"Analyst (Business, Data, System)",Middle,2 роки,Пів року,1500
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,2 роки,2800
2021_H1,"Analyst (Business, Data, System)",Junior,3 місяці,3 місяці,650
2021_H1,"Analyst (Business, Data, System)",Junior,Пів року,1 рік,925
2021_H1,"Analyst (Business, Data, System)",Lead,10 і більше років,"1,5 року",4300
2021_H1,"Analyst (Business, Data, System)",Junior,1 рік,3 місяці,750
2021_H1,"Analyst (Business, Data, System)",Lead,10 і більше років,1 рік,1700
2021_H1,"Analyst (Business, Data, System)",Middle,5 років,2 роки,660
2021_H1,"Analyst (Business, Data, System)",Lead,10 і більше років,6 років,3372
2021_H1,"Analyst (Business, Data, System)",Junior,"1,5 року",Менше як 3 місяці,3000
2021_H1,"Analyst (Business, Data, System)",Lead,8 років,2 роки,4000
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,Менше як 3 місяці,1500
2021_H1,"Analyst (Business, Data, System)",Middle,4 роки,Пів року,2000
2021_H1,"Analyst (Business, Data, System)",Middle,2 роки,Менше як 3 місяці,3200
2021_H1,"Analyst (Business, Data, System)",Middle,5 років,1 рік,4000
2021_H1,"Analyst (Business, Data, System)",Lead,8 років,8 років,4000
2021_H1,"Analyst (Business, Data, System)",Lead,8 років,3 місяці,2500
2021_H1,"Analyst (Business, Data, System)",Middle,2 роки,2 роки,700
2021_H1,"Analyst (Business, Data, System)",Junior,1 рік,1 рік,800
2021_H1,"Analyst (Business, Data, System)",Senior,7 років,6 років,2800
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,1 рік,2000
2021_H1,"Analyst (Business, Data, System)",Middle,5 років,"1,5 року",850
2021_H1,"Analyst (Business, Data, System)",Middle,4 роки,3 роки,1400
2021_H1,"Analyst (Business, Data, System)",Middle,5 років,5 років,3000
2021_H1,"Analyst (Business, Data, System)",Middle,2 роки,Пів року,2000
2021_H1,"Analyst (Business, Data, System)",Middle,4 роки,Пів року,2500
2021_H1,"Analyst (Business, Data, System)",Middle,5 років,5 років,3600
2021_H1,"Analyst (Business, Data, System)",Junior,1 рік,Пів року,715
2021_H1,"Analyst (Business, Data, System)",Lead,8 років,4 роки,2400
2021_H1,"Analyst (Business, Data, System)",Junior,1 рік,1 рік,730
2021_H1,"Analyst (Business, Data, System)",Junior,"1,5 року","1,5 року",1260
2021_H1,"Analyst (Business, Data, System)",Middle,2 роки,Менше як 3 місяці,700
2021_H1,"Analyst (Business, Data, System)",Middle,2 роки,Менше як 3 місяці,2600
2021_H1,"Analyst (Business, Data, System)",Middle,5 років,5 років,3100
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,Менше як 3 місяці,660
2021_H1,"Analyst (Business, Data, System)",Senior,6 років,2 роки,3500
2021_H1,"Analyst (Business, Data, System)",Lead,9 років,3 роки,3100
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,3 роки,2000
2021_H1,"Analyst (Business, Data, System)",Senior,6 років,5 років,3000
2021_H1,"Analyst (Business, Data, System)",Senior,6 років,Пів року,3320
2021_H1,"Analyst (Business, Data, System)",Lead,9 років,2 роки,3950
2021_H1,"Analyst (Business, Data, System)",Middle,2 роки,Менше як 3 місяці,2150
2021_H1,"Analyst (Business, Data, System)",Lead,10 і більше років,"1,5 року",3200
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,3 роки,1100
2021_H1,"Analyst (Business, Data, System)",Middle,4 роки,4 роки,2150
2021_H1,"Analyst (Business, Data, System)",Junior,1 рік,3 місяці,1300
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,2 роки,3600
2021_H1,"Analyst (Business, Data, System)",Lead,10 і більше років,5 років,5100
2021_H1,"Analyst (Business, Data, System)",Junior,"1,5 року","1,5 року",1100
2021_H1,"Analyst (Business, Data, System)",Junior,3 місяці,3 місяці,200
2021_H1,"Analyst (Business, Data, System)",Junior,1 рік,1 рік,1200
2021_H1,"Analyst (Business, Data, System)",Senior,7 років,Менше як 3 місяці,3900
2021_H1,"Analyst (Business, Data, System)",Middle,4 роки,Пів року,1800
2021_H1,"Analyst (Business, Data, System)",Junior,1 рік,1 рік,650
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,1 рік,1940
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,3 роки,2000
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,3 роки,800
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,3 місяці,1500
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,3 роки,1300
2021_H1,"Analyst (Business, Data, System)",Junior,"1,5 року",Пів року,925
2021_H1,"Analyst (Business, Data, System)",Lead,10 і більше років,"1,5 року",3800
2021_H1,"Analyst (Business, Data, System)",Middle,2 роки,Пів року,1100
2021_H1,"Analyst (Business, Data, System)",Middle,2 роки,3 місяці,3000
2021_H1,"Analyst (Business, Data, System)",Junior,Пів року,Менше як 3 місяці,1000
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,9 років,1150
2021_H1,"Analyst (Business, Data, System)",Junior,Менше як 3 місяці,Менше як 3 місяці,700
2021_H1,"Analyst (Business, Data, System)",Junior,"1,5 року",Пів року,900
2021_H1,"Analyst (Business, Data, System)",Middle,2 роки,2 роки,2000
2021_H1,"Analyst (Business, Data, System)",Middle,2 роки,3 місяці,1000
2021_H1,"Analyst (Business, Data, System)",Junior,3 місяці,3 місяці,600
2021_H1,"Analyst (Business, Data, System)",Middle,5 років,10 і більше років,2500
2021_H1,"Analyst (Business, Data, System)",Middle,2 роки,2 роки,2000
2021_H1,"Analyst (Business, Data, System)",Junior,"1,5 року",Пів року,1100
2021_H1,"Analyst (Business, Data, System)",Middle,5 років,"1,5 року",1750
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,Менше як 3 місяці,2000
2021_H1,"Analyst (Business, Data, System)",Middle,5 років,1 рік,2500
2021_H1,"Analyst (Business, Data, System)",Lead,10 і більше років,5 років,800
2021_H1,"Analyst (Business, Data, System)",Middle,2 роки,1 рік,2500
2021_H1,"Analyst (Business, Data, System)",Junior,"1,5 року",Пів року,1000
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,3 роки,4000
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,Менше як 3 місяці,3000
2021_H1,"Analyst (Business, Data, System)",Middle,2 роки,3 роки,1400
2021_H1,"Analyst (Business, Data, System)",Junior,1 рік,1 рік,800
2021_H1,"Analyst (Business, Data, System)",Lead,9 років,1 рік,3200
2021_H1,"Analyst (Business, Data, System)",Senior,6 років,"1,5 року",4500
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,Менше як 3 місяці,1500
2021_H1,"Analyst (Business, Data, System)",Middle,4 роки,Пів року,1800
2021_H1,"Analyst (Business, Data, System)",Senior,7 років,Пів року,3000
2021_H1,"Analyst (Business, Data, System)",Lead,10 і більше років,Менше як 3 місяці,1500
2021_H1,"Analyst (Business, Data, System)",Junior,1 рік,Пів року,500
2021_H1,"Analyst (Business, Data, System)",Junior,"1,5 року","1,5 року",600
2021_H1,"Analyst (Business, Data, System)",Junior,1 рік,Пів року,500
2021_H1,"Analyst (Business, Data, System)",Middle,4 роки,2 роки,2100
2021_H1,"Analyst (Business, Data, System)",Junior,1 рік,Пів року,546
2021_H1,"Analyst (Business, Data, System)",Middle,4 роки,Менше як 3 місяці,1300
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,Пів року,1500
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,"1,5 року",3400
2021_H1,"Analyst (Business, Data, System)",Junior,Менше як 3 місяці,Менше як 3 місяці,2000
2021_H1,"Analyst (Business, Data, System)",Middle,3 роки,"1,5 року",2100
2021_H1,"Analyst (Business, Data, System)",Senior,6 років,Менше як 3 місяці,1800
2021_H1,"Analyst (Business, Data, System)",Middle,4 роки,"1,5 року",2300
2021_H1,"Analyst (Business, Data, System)",Junior,"1,5 року",Менше як 3 місяці,1470
2021_H1,"Analyst (Business, Data, System)",Senior,7 років,1 рік,2800
2021_H1,"Analyst (Business, Data, System)",Lead,8 років,3 роки,2600
2021_H1,"Analyst (Business, Data, System)",Lead,10 і більше років,3 місяці,500
2021_H1,"Analyst (Business, Data, System)",Lead,10 і більше років,Менше як 3 місяці,3000
2021_H1,"Analyst (Business, Data, System)",Middle,5 років,"1,5 року",2500
2021_H1,"Analyst (Business, Data, System)",Middle,4 роки,Пів року,3000
2021_H1,"Analyst (Business, Data, System)",Middle,5 років,3 роки,2150
2021_H1,"Analyst (Business, Data, System)",Lead,10 і більше років,1 рік,4000
2021_H1,"Analyst (Business, Data, System)",Junior,1 рік,1 рік,600
2021_H1,"Analyst (Business, Data, System)",Junior,Пів року,Пів року,1100
2021_H1,"Analyst (Business, Data, System)",Junior,Менше як 3 місяці,Менше як 3 місяці,1500
